Date,Price,Open,High,Low,Vol.,Change %
18-Dec-13,1236.1,1231.5,1245.1,1217,0.11K,0.40%
17-Dec-13,1231.2,1237,1240.4,1231.3,0.02K,-1.15%
16-Dec-13,1245.5,1238.4,1250.6,1228.9,0.24K,0.79%
13-Dec-13,1235.7,1226.7,1239,1222.2,0.45K,0.79%
12-Dec-13,1226,1253.5,1255.4,1225.9,0.61K,-2.58%
11-Dec-13,1258.5,1261.9,1261.9,1252.1,0.15K,-0.31%
10-Dec-13,1262.4,1239,1267,1239,0.88K,2.19%
9-Dec-13,1235.3,1230.2,1243.2,1229,0.35K,0.41%
6-Dec-13,1230.3,1228.7,1242,1213,1.03K,-0.24%
5-Dec-13,1233.2,1240,1241.5,1218.6,0.45K,-1.20%
4-Dec-13,1248.2,1225.1,1250.4,1212.9,1.82K,2.17%
3-Dec-13,1221.7,1219.2,1225.7,1215.6,1.93K,-0.05%
2-Dec-13,1222.3,1251.4,1251.5,1217.8,4.98K,-2.26%
29-Nov-13,1250.6,1237.8,1254.5,1233.7,9.20K,0.55%
28-Nov-13,1243.8,1237.9,1245.3,1236.2,-,0.48%
27-Nov-13,1237.8,1241.6,1254.8,1235.5,82.33K,-0.29%
26-Nov-13,1241.4,1243,1243,1243,0.00K,0.02%
25-Nov-13,1241.1,1231.1,1240.7,1229,0.02K,-0.23%
22-Nov-13,1244,1243.2,1247,1241.4,0.08K,0.04%
21-Nov-13,1243.5,1245.7,1247.1,1236.5,0.09K,-1.14%
20-Nov-13,1257.9,1269,1269,1241.9,0.12K,-1.22%
19-Nov-13,1273.4,1274.2,1275.2,1271,0.01K,0.09%
18-Nov-13,1272.2,1284.7,1284.8,1272.2,0.01K,-1.17%
15-Nov-13,1287.3,1287.7,1288.5,1281.5,0.02K,0.09%
14-Nov-13,1286.2,1280.2,1293.3,1278.1,0.03K,1.41%
13-Nov-13,1268.3,1274,1280.5,1271.1,0.02K,-0.22%
12-Nov-13,1271.1,1282.3,1282.3,1268.5,0.00K,-0.77%
11-Nov-13,1281,1281.6,1281.8,1281,0.01K,-0.27%
8-Nov-13,1284.5,1308,1308.1,1281.3,0.02K,-1.83%
7-Nov-13,1308.4,1323.6,1323.6,1298,0.13K,-0.71%
6-Nov-13,1317.7,1313.5,1318.6,1312.5,0.01K,0.74%
5-Nov-13,1308,1313.3,1317.5,1306.9,0.10K,-0.50%
4-Nov-13,1314.6,1314.6,1320.5,1312.1,0.04K,0.11%
1-Nov-13,1313.1,1325.7,1325.7,1308,0.02K,-0.79%
31-Oct-13,1323.6,1334,1334,1321.7,0.06K,-1.88%
30-Oct-13,1349,1340.8,1355.8,1335.6,0.04K,0.28%
29-Oct-13,1345.2,1359.6,1359.7,1359.6,0.01K,-0.50%
28-Oct-13,1352,1351.4,1359.2,1349,0.02K,-0.03%
25-Oct-13,1352.4,1346.2,1353,1346.2,0.02K,0.16%
24-Oct-13,1350.2,1334.5,1350.1,1334.5,0.02K,1.22%
23-Oct-13,1333.9,1331.9,1333.4,1331.9,0.01K,-0.64%
22-Oct-13,1342.5,1313.9,1342.6,1313.9,0.06K,2.04%
21-Oct-13,1315.7,1316.8,1317.7,1316.5,0.02K,0.10%
18-Oct-13,1314.4,1318.8,1326,1312.6,0.07K,-0.63%
17-Oct-13,1322.7,1307,1320.8,1307,0.07K,3.17%
16-Oct-13,1282,1282.8,1284,1269.2,0.09K,0.71%
15-Oct-13,1273,1270.5,1284.8,1254.1,0.21K,-0.27%
14-Oct-13,1276.4,1275.8,1285.8,1272.1,0.06K,0.66%
11-Oct-13,1268,1286.9,1291.6,1263.8,0.21K,-2.21%
10-Oct-13,1296.6,1303.4,1310.8,1285,0.09K,-0.79%
9-Oct-13,1306.9,1317.6,1319,1295.3,0.14K,-1.31%
8-Oct-13,1324.2,1326.5,1330,1321.2,0.06K,-0.05%
7-Oct-13,1324.8,1313.8,1325.4,1311.8,0.08K,1.15%
4-Oct-13,1309.7,1316.2,1318.1,1305.7,0.04K,-0.58%
3-Oct-13,1317.4,1312,1319.5,1302.5,0.22K,-0.24%
2-Oct-13,1320.6,1288.5,1321,1280,0.15K,2.69%
1-Oct-13,1286,1328,1334.2,1283.8,0.82K,-3.05%
30-Sep-13,1326.5,1345.8,1350.9,1322,0.60K,-0.89%
27-Sep-13,1338.4,1321.5,1343.8,1319.7,2.99K,1.12%
26-Sep-13,1323.6,1335.2,1338.3,1335.2,0.01K,-0.92%
25-Sep-13,1335.9,1322.7,1335.3,1322.7,0.05K,1.51%
24-Sep-13,1316,1321.2,1324.9,1309.4,0.06K,-0.82%
23-Sep-13,1326.9,1327.1,1327.8,1317.6,0.08K,-0.42%
20-Sep-13,1332.5,1347.5,1347.5,1330.7,0.00K,-2.69%
19-Sep-13,1369.4,1362.9,1373,1362.9,0.04K,4.71%
18-Sep-13,1307.8,1292.1,1347.7,1292.1,0.03K,-0.13%
17-Sep-13,1309.5,1313,1313.1,1310.2,0.02K,-0.64%
16-Sep-13,1317.9,1328.4,1329.6,1310.8,0.11K,0.73%
13-Sep-13,1308.4,1322.9,1323,1305.3,0.04K,-1.65%
12-Sep-13,1330.4,1360,1360,1322.4,0.12K,-2.46%
11-Sep-13,1363.9,1365.8,1365.8,1356.7,0.06K,-0.01%
10-Sep-13,1364.1,1377.5,1377.5,1357.6,0.02K,-1.64%
9-Sep-13,1386.8,1389.8,1389.8,1386.5,0.04K,0.01%
6-Sep-13,1386.7,1371,1390.1,1368.9,0.05K,0.99%
5-Sep-13,1373.1,1393.5,1397.5,1367.1,0.04K,-1.21%
4-Sep-13,1389.9,1413,1413,1387.1,0.10K,-1.57%
3-Sep-13,1412,1393,1414.4,1382.3,0.14K,1.31%
2-Sep-13,1393.7,1380.4,1398,1379.6,-,-0.17%
30-Aug-13,1396.1,1407.2,1409.8,1392.3,0.10K,-1.19%
29-Aug-13,1412.9,1417.4,1417.4,1404.5,0.38K,-0.43%
28-Aug-13,1419,1417.3,1428,1415.1,0.02K,-0.11%
27-Aug-13,1420.6,1403.8,1421.1,1398.7,0.40K,1.98%
26-Aug-13,1393,1398.6,1403,1391.3,0.20K,-0.19%
23-Aug-13,1395.7,1376.8,1398.2,1373.9,0.18K,1.79%
22-Aug-13,1371.2,1362,1380.4,1362,0.08K,0.04%
21-Aug-13,1370.6,1372.5,1377.3,1360.9,0.11K,-0.18%
20-Aug-13,1373.1,1355,1377,1355,0.12K,0.51%
19-Aug-13,1366.2,1379,1384.4,1363.9,0.14K,-0.40%
16-Aug-13,1371.7,1366.8,1378.9,1361,0.18K,0.74%
15-Aug-13,1361.6,1340.1,1369.6,1319.9,0.24K,2.07%
14-Aug-13,1334,1317.7,1336.3,1317.7,0.33K,0.97%
13-Aug-13,1321.2,1331.9,1339.1,1320.2,0.21K,-1.01%
12-Aug-13,1334.7,1317.2,1342.4,1317.2,0.31K,1.66%
9-Aug-13,1312.9,1315.1,1315.8,1306.7,0.45K,0.17%
8-Aug-13,1310.7,1283.9,1312.8,1283.7,0.48K,1.91%
7-Aug-13,1286.1,1282.5,1288.4,1274,0.99K,0.23%
6-Aug-13,1283.2,1303,1305.9,1279.3,1.31K,-1.49%
5-Aug-13,1302.6,1311.2,1318.3,1297.5,0.90K,-0.61%
2-Aug-13,1310.6,1306.7,1317.6,1283,1.45K,-0.03%
1-Aug-13,1311,1323,1328.5,1306.9,1.56K,-0.11%
31-Jul-13,1312.4,1325.5,1338.4,1304.9,6.25K,-0.88%
30-Jul-13,1324,1327.2,1329.6,1316.2,44.77K,-0.33%
29-Jul-13,1328.4,1328.4,1328.4,1328.4,0.00K,0.51%
26-Jul-13,1321.7,1326.5,1326.5,1322.4,0.07K,-0.55%
25-Jul-13,1329,1318.5,1336.8,1318.5,0.06K,0.70%
24-Jul-13,1319.7,1342.2,1345.1,1318.6,0.04K,-1.15%
23-Jul-13,1335.1,1334.8,1342.3,1327.9,0.01K,-0.10%
22-Jul-13,1336.4,1317,1332.2,1317,0.02K,3.33%
19-Jul-13,1293.3,1291.7,1292.2,1290,0.01K,0.68%
18-Jul-13,1284.6,1275.3,1286.4,1275.2,0.03K,0.52%
17-Jul-13,1277.9,1286.2,1300,1272.9,0.01K,-1.00%
16-Jul-13,1290.8,1279.4,1291.4,1279.4,0.01K,0.55%
15-Jul-13,1283.8,1292.1,1292.4,1281.6,0.02K,0.47%
12-Jul-13,1277.8,1282.3,1282.3,1273.3,0.01K,-0.18%
11-Jul-13,1280.1,1284.6,1285,1278.9,0.02K,2.62%
10-Jul-13,1247.4,1244.6,1263.9,1244.6,0.06K,0.12%
9-Jul-13,1245.9,1234.7,1254.5,1234.4,0.03K,0.89%
8-Jul-13,1234.9,1218.8,1235.2,1215.4,0.06K,1.81%
5-Jul-13,1212.9,1252.7,1254.1,1208.9,0.07K,-2.74%
4-Jul-13,1247.05,1254.55,1256.15,1244.45,-,-0.40%
3-Jul-13,1252.1,1243.8,1258.2,1240.3,0.02K,0.68%
2-Jul-13,1243.6,1254.1,1266.3,1241.2,0.11K,-0.98%
1-Jul-13,1255.9,1234.7,1261,1234.2,0.15K,2.62%
28-Jun-13,1223.8,1200.9,1232.3,1183.2,0.23K,1.02%
27-Jun-13,1211.4,1224.7,1241.6,1198.3,0.53K,-1.48%
26-Jun-13,1229.6,1273.9,1273.9,1228.8,0.37K,-3.55%
25-Jun-13,1274.8,1281.3,1286,1273.2,0.95K,-0.16%
24-Jun-13,1276.8,1297.3,1297.3,1275.7,0.32K,-1.15%
21-Jun-13,1291.6,1280.4,1300,1268.9,0.46K,0.44%
20-Jun-13,1285.9,1348.1,1348.1,1275.4,0.71K,-6.38%
19-Jun-13,1373.6,1368.1,1372.7,1348.1,0.20K,0.51%
18-Jun-13,1366.6,1383.1,1383.5,1363,0.35K,-1.17%
17-Jun-13,1382.8,1390.3,1390.5,1380,0.11K,-0.32%
14-Jun-13,1387.3,1383.9,1389.6,1377.8,0.09K,0.70%
13-Jun-13,1377.6,1386.8,1390.9,1373.4,0.46K,-1.02%
12-Jun-13,1391.8,1375,1393.5,1373.7,0.51K,1.07%
11-Jun-13,1377,1384.2,1384.4,1366,0.48K,-0.66%
10-Jun-13,1386.2,1378.8,1386.9,1375.6,0.37K,0.23%
7-Jun-13,1383,1411.5,1416.4,1377.9,1.16K,-2.31%
6-Jun-13,1415.7,1401.7,1422.7,1391.6,0.78K,1.24%
5-Jun-13,1398.4,1397.5,1410,1395.6,1.69K,0.09%
4-Jun-13,1397.1,1410.9,1414.1,1389,0.93K,-1.03%
3-Jun-13,1411.7,1389.1,1416.3,1388.3,1.42K,1.37%
31-May-13,1392.6,1412.4,1421.1,1384.2,6.00K,-1.34%
30-May-13,1411.5,1392.1,1417.5,1388.3,45.13K,1.45%
29-May-13,1391.3,1391.3,1391.3,1391.3,0.00K,0.88%
28-May-13,1379.1,1380.8,1392.5,1379.8,0.06K,-1.21%
27-May-13,1395.95,1385.95,1396.15,1384.15,-,0.66%
24-May-13,1386.8,1386.8,1386.8,1386.8,0.00K,-0.37%
23-May-13,1392,1380.6,1394.8,1377.8,0.06K,1.78%
22-May-13,1367.6,1387.2,1395.7,1364.5,0.01K,-0.74%
21-May-13,1377.8,1386.5,1392.3,1358.5,0.05K,-0.47%
20-May-13,1384.3,1342.9,1391.9,1342.9,0.02K,1.42%
17-May-13,1364.9,1386.7,1391.1,1359.1,0.05K,-1.60%
16-May-13,1387.1,1390.4,1395.1,1370.6,0.04K,-0.67%
15-May-13,1396.5,1425.7,1425.7,1390.1,0.36K,-1.98%
14-May-13,1424.7,1430.1,1444.4,1422,0.07K,-0.68%
13-May-13,1434.5,1440,1440.6,1427.8,0.34K,-0.16%
10-May-13,1436.8,1455.6,1459.3,1423,0.57K,-2.18%
9-May-13,1468.8,1471.2,1473.4,1453,0.03K,-0.35%
8-May-13,1473.9,1455.5,1474.7,1450.7,0.08K,1.72%
7-May-13,1449,1462,1466.2,1441.2,0.09K,-1.30%
6-May-13,1468.1,1468.1,1477.2,1466.8,0.03K,0.26%
3-May-13,1464.3,1465.5,1487.1,1461.4,0.07K,-0.23%
2-May-13,1467.7,1459,1471.2,1453.5,0.24K,1.48%
1-May-13,1446.3,1475.8,1477.1,1440,0.13K,-1.76%
30-Apr-13,1472.2,1471.1,1476.6,1461,0.53K,0.33%
29-Apr-13,1467.4,1462.7,1475.5,1462.3,0.27K,0.95%
26-Apr-13,1453.6,1467.4,1480,1451.4,0.63K,-0.56%
25-Apr-13,1461.8,1433,1458.3,1433,0.22K,2.70%
24-Apr-13,1423.4,1423.2,1430.1,1420.4,0.14K,1.05%
23-Apr-13,1408.6,1429.5,1429.5,1405.8,0.33K,-0.87%
22-Apr-13,1421,1406.8,1434.9,1406.8,0.07K,1.84%
19-Apr-13,1395.3,1419.3,1420.3,1395.1,0.24K,0.24%
18-Apr-13,1392,1347.5,1396.4,1347.5,0.06K,0.71%
17-Apr-13,1382.2,1373.2,1394.2,1370.2,0.09K,-0.33%
16-Apr-13,1386.8,1358,1401,1323,0.62K,1.93%
15-Apr-13,1360.6,1478.2,1487.4,1338,1.31K,-9.35%
12-Apr-13,1501,1560.8,1560.8,1480.2,0.88K,-4.05%
11-Apr-13,1564.3,1557.1,1566.7,1554.8,1.07K,0.39%
10-Apr-13,1558.3,1584.4,1586,1557,0.36K,-1.76%
9-Apr-13,1586.2,1571.6,1589.3,1570,0.22K,0.90%
8-Apr-13,1572,1575.8,1580.6,1567.6,0.10K,-0.22%
5-Apr-13,1575.4,1553.2,1580.6,1550.1,1.18K,1.52%
4-Apr-13,1551.8,1557.3,1557.3,1539.1,0.83K,-0.06%
3-Apr-13,1552.8,1575.7,1576.4,1549.2,2.17K,-1.42%
2-Apr-13,1575.1,1599.2,1602.6,1574.1,2.29K,-1.56%
1-Apr-13,1600,1596.8,1600.5,1594.8,0.69K,0.33%
28-Mar-13,1594.8,1604.7,1606.6,1593.6,4.72K,-0.71%
27-Mar-13,1606.2,1598.5,1608.1,1590.3,50.45K,0.65%
26-Mar-13,1595.8,1595.8,1595.8,1595.8,0.01K,-0.55%
25-Mar-13,1604.6,1607.1,1607.8,1596.1,0.03K,-0.10%
22-Mar-13,1606.2,1611,1611,1604.1,0.10K,-0.47%
21-Mar-13,1613.8,1612.8,1613,1611.9,0.01K,0.39%
20-Mar-13,1607.5,1610,1613,1606.2,0.01K,-0.24%
19-Mar-13,1611.3,1613.1,1613.1,1613,0.20K,0.42%
18-Mar-13,1604.6,1605.9,1607.7,1601.6,0.61K,0.76%
15-Mar-13,1592.5,1590.5,1594.4,1590.2,0.01K,0.12%
14-Mar-13,1590.6,1585.7,1587.9,1575.7,0.14K,0.14%
13-Mar-13,1588.3,1592.3,1596,1585,0.40K,-0.20%
12-Mar-13,1591.5,1579.8,1595.6,1579.8,0.16K,0.87%
11-Mar-13,1577.8,1576,1579.7,1576,1.12K,0.08%
8-Mar-13,1576.6,1578.6,1581.2,1561.8,0.07K,0.11%
7-Mar-13,1574.8,1580,1583.5,1573.9,0.05K,0.01%
6-Mar-13,1574.6,1577.6,1582.6,1566.8,0.11K,0.00%
5-Mar-13,1574.6,1577.6,1585.5,1571.4,0.07K,0.16%
4-Mar-13,1572.1,1580.8,1580.8,1569.7,0.06K,0.01%
1-Mar-13,1571.9,1579.6,1585.6,1566,0.07K,-0.37%
28-Feb-13,1577.7,1596,1601.6,1575.1,0.10K,-1.10%
27-Feb-13,1595.2,1612.8,1612.8,1591.8,0.70K,-1.24%
26-Feb-13,1615.2,1593.3,1609,1589,0.19K,1.83%
25-Feb-13,1586.2,1579.4,1596,1577.7,0.12K,0.88%
22-Feb-13,1572.4,1580,1585.4,1572.3,0.08K,-0.37%
21-Feb-13,1578.2,1568.5,1581.2,1554.5,2.02K,0.04%
20-Feb-13,1577.6,1604.7,1606.9,1561.8,0.28K,-1.62%
19-Feb-13,1603.6,1610,1617,1599.7,0.27K,-0.32%
15-Feb-13,1608.8,1633.2,1633.9,1599.5,0.46K,-1.58%
14-Feb-13,1634.7,1641.1,1646.9,1632.7,0.22K,-0.58%
13-Feb-13,1644.2,1652.2,1652.3,1640.2,0.24K,-0.27%
12-Feb-13,1648.7,1643.8,1650.4,1642.4,0.09K,0.03%
11-Feb-13,1648.2,1666.5,1668,1643.7,0.87K,-1.07%
8-Feb-13,1666,1671.5,1672.5,1664.8,0.29K,-0.26%
7-Feb-13,1670.4,1677,1682.1,1663.1,0.48K,-0.44%
6-Feb-13,1677.7,1672.2,1678.5,1668,0.38K,0.32%
5-Feb-13,1672.4,1674.2,1683.4,1666.5,0.35K,-0.17%
4-Feb-13,1675.3,1668,1676.5,1661.6,0.45K,0.35%
1-Feb-13,1669.4,1663.9,1681.2,1659.9,3.25K,0.53%
31-Jan-13,1660.6,1675.4,1680,1657.4,6.04K,-1.15%
30-Jan-13,1679.9,1662.4,1683.2,1661.8,44.89K,1.16%
29-Jan-13,1660.7,1661.2,1661.5,1660.7,0.02K,0.50%
28-Jan-13,1652.4,1651.6,1655.5,1651.6,0.08K,-0.24%
25-Jan-13,1656.4,1663,1663,1657.2,0.04K,-0.78%
24-Jan-13,1669.5,1680.8,1681.7,1668,0.01K,-1.00%
23-Jan-13,1686.3,1691.3,1693.7,1685.2,0.03K,-0.38%
22-Jan-13,1692.8,1690.3,1694.7,1687.8,0.02K,0.37%
18-Jan-13,1686.6,1687.4,1692,1687.3,0.01K,-0.22%
17-Jan-13,1690.4,1676.4,1694.6,1671,0.08K,0.46%
16-Jan-13,1682.7,1674.4,1680.5,1674.4,0.01K,-0.04%
15-Jan-13,1683.4,1671.6,1684.3,1671.6,0.02K,0.87%
14-Jan-13,1668.9,1665.4,1673.8,1664.1,0.01K,0.54%
11-Jan-13,1660,1673.1,1673.1,1654.2,0.15K,-1.03%
10-Jan-13,1677.3,1672.5,1673.8,1672.5,0.01K,1.36%
9-Jan-13,1654.8,1658.6,1662.1,1651.2,0.01K,-0.40%
8-Jan-13,1661.5,1647.7,1659.5,1647.7,0.02K,0.97%
7-Jan-13,1645.5,1656.5,1659.9,1643.8,0.05K,-0.16%
4-Jan-13,1648.1,1647,1658.3,1625.7,0.20K,-1.53%
3-Jan-13,1673.7,1686.1,1686.8,1662,0.14K,-0.84%
2-Jan-13,1687.9,1672.8,1693.8,1670,0.04K,0.78%
31-Dec-12,1674.8,1655.4,1677.1,1655.4,0.09K,1.20%
28-Dec-12,1654.9,1664,1664,1653.7,0.20K,-0.46%
27-Dec-12,1662.6,1656.2,1662.1,1656.2,0.21K,0.17%
26-Dec-12,1659.8,1654.5,1666.7,1654.5,0.07K,0.07%
24-Dec-12,1658.6,1657.7,1663.8,1654.9,0.07K,-0.03%
21-Dec-12,1659.1,1648,1656.7,1635.8,0.08K,0.86%
20-Dec-12,1644.9,1667.9,1671,1637.6,0.16K,-1.30%
19-Dec-12,1666.5,1675.3,1676,1664.6,0.08K,-0.18%
18-Dec-12,1669.5,1701.4,1702.8,1661,0.50K,-1.62%
17-Dec-12,1697,1690.5,1698.5,1689.5,0.07K,0.07%
14-Dec-12,1695.8,1698.3,1699.2,1694.4,0.07K,0.01%
13-Dec-12,1695.6,1707.2,1707.2,1689.9,0.24K,-1.22%
12-Dec-12,1716.6,1710.1,1722.3,1708,0.20K,0.49%
11-Dec-12,1708.2,1710,1714.1,1705.9,0.09K,-0.28%
10-Dec-12,1713,1704.2,1717,1704.2,0.09K,0.53%
7-Dec-12,1704,1701.2,1704.5,1684,0.17K,0.22%
6-Dec-12,1700.3,1694.3,1702.1,1686.4,0.53K,0.47%
5-Dec-12,1692.4,1697.1,1706,1685,1.26K,-0.12%
4-Dec-12,1694.4,1716.3,1716.8,1691.6,1.43K,-1.47%
3-Dec-12,1719.6,1714.9,1721.9,1714.5,1.24K,0.51%
30-Nov-12,1710.9,1725.2,1731.2,1708.4,3.69K,-0.94%
29-Nov-12,1727.2,1719.6,1729,1717.7,65.60K,0.62%
28-Nov-12,1716.5,1739.8,1739.8,1716.3,0.01K,-1.48%
27-Nov-12,1742.2,1746.4,1746.4,1745.2,0.01K,-0.42%
26-Nov-12,1749.5,1750.3,1750.5,1749.4,0.02K,-0.10%
23-Nov-12,1751.3,1735,1735,1735,0.01K,1.35%
21-Nov-12,1727.9,1725.8,1725.8,1725.8,0.02K,0.27%
20-Nov-12,1723.2,1730.6,1731.1,1722.5,0.02K,-0.62%
19-Nov-12,1734,1721.8,1731,1721.8,0.00K,1.15%
16-Nov-12,1714.3,1710,1713.8,1706.9,0.02K,0.06%
15-Nov-12,1713.3,1724.9,1724.9,1706.3,0.01K,-0.94%
14-Nov-12,1729.5,1722,1727.7,1722,0.01K,0.31%
13-Nov-12,1724.2,1721.6,1728.2,1718.5,0.01K,-0.35%
12-Nov-12,1730.3,1733.2,1734.9,1733.2,0.01K,0.00%
9-Nov-12,1730.3,1733.7,1734.1,1727.6,0.01K,0.28%
8-Nov-12,1725.4,1715.9,1729.6,1714.2,0.03K,0.71%
7-Nov-12,1713.2,1707.7,1726.5,1703.7,0.04K,-0.05%
6-Nov-12,1714.1,1690.1,1718,1690.1,0.05K,1.90%
5-Nov-12,1682.2,1682.8,1683.1,1674.3,0.01K,0.48%
2-Nov-12,1674.1,1711.3,1711.3,1674.3,0.05K,-2.33%
1-Nov-12,1714.1,1722.3,1725.1,1714.9,0.02K,-0.20%
31-Oct-12,1717.5,1714.4,1724.5,1714.4,0.06K,0.41%
30-Oct-12,1710.5,1709.1,1714.4,1709,0.37K,0.16%
29-Oct-12,1707.7,1712,1712,1707,0.01K,-0.19%
26-Oct-12,1710.9,1706.1,1716.2,1706.1,0.08K,-0.06%
25-Oct-12,1712,1711.7,1716.7,1711.7,0.03K,0.68%
24-Oct-12,1700.5,1708.4,1708.5,1698.6,0.03K,-0.46%
23-Oct-12,1708.3,1726.6,1728.5,1708.4,0.08K,-0.97%
22-Oct-12,1725.1,1715,1728.3,1715,0.01K,0.13%
19-Oct-12,1722.8,1741.1,1741.1,1721,0.07K,-1.18%
18-Oct-12,1743.3,1749.1,1749.1,1740.5,0.03K,-0.47%
17-Oct-12,1751.5,1749.4,1750.7,1746,0.04K,0.39%
16-Oct-12,1744.7,1736.7,1744.4,1736.6,0.02K,0.50%
15-Oct-12,1736,1750,1750,1729.9,0.11K,-1.25%
12-Oct-12,1758,1769.5,1769.5,1753.6,0.08K,-0.61%
11-Oct-12,1768.8,1761.6,1771,1761.6,0.03K,0.32%
10-Oct-12,1763.2,1762.4,1764.2,1758.1,0.03K,0.01%
9-Oct-12,1763,1776.7,1776.7,1762.3,0.02K,-0.59%
8-Oct-12,1773.5,1778,1778,1766.8,0.03K,-0.29%
5-Oct-12,1778.6,1792.2,1792.2,1776.6,0.26K,-0.86%
4-Oct-12,1794.1,1783.5,1794.8,1783.5,0.20K,0.95%
3-Oct-12,1777.3,1772.2,1779.9,1771.9,0.13K,0.26%
2-Oct-12,1772.7,1777.9,1779.3,1773.1,0.09K,-0.44%
1-Oct-12,1780.5,1766,1791,1763.3,0.82K,0.53%
28-Sep-12,1771.1,1776.8,1782.2,1767.5,2.84K,-0.37%
27-Sep-12,1777.6,1752.6,1780.2,1750.7,6.99K,1.54%
26-Sep-12,1750.6,1762.8,1764.2,1737.6,0.01K,-0.75%
25-Sep-12,1763.8,1772.6,1772.7,1772.6,0.01K,0.10%
24-Sep-12,1762.1,1762.1,1762.1,1762.1,0.00K,-0.75%
21-Sep-12,1775.5,1785.3,1785.3,1772.3,0.01K,0.44%
20-Sep-12,1767.7,1769.1,1771.3,1759.7,0.02K,-0.07%
19-Sep-12,1769,1776,1778.5,1768,0.03K,0.03%
18-Sep-12,1768.4,1766.3,1766.4,1766.3,0.01K,0.04%
17-Sep-12,1767.7,1774.8,1774.8,1753.8,0.05K,-0.12%
14-Sep-12,1769.8,1771,1774.5,1766,0.03K,0.04%
13-Sep-12,1769.1,1728.7,1767.5,1728.7,0.03K,2.22%
12-Sep-12,1730.6,1742.2,1742.3,1730.5,0.02K,-0.07%
11-Sep-12,1731.8,1736,1736,1735.8,0.00K,0.18%
10-Sep-12,1728.7,1733.1,1733.5,1727.2,0.01K,-0.51%
7-Sep-12,1737.5,1696.7,1738.2,1696.7,0.11K,2.05%
6-Sep-12,1702.6,1696.4,1712.4,1696.4,0.04K,0.70%
5-Sep-12,1690.8,1690.4,1693.3,1690.4,0.08K,-0.12%
4-Sep-12,1692.9,1689.1,1698,1687.7,0.04K,0.49%
31-Aug-12,1684.6,1658.6,1690,1646.2,0.06K,1.88%
30-Aug-12,1653.5,1655.4,1662,1650.7,0.42K,-0.38%
29-Aug-12,1659.8,1667.2,1667.3,1665.2,0.04K,-0.40%
28-Aug-12,1666.5,1659.9,1671,1659.2,0.05K,-0.35%
27-Aug-12,1672.4,1674.9,1675.4,1663.9,0.04K,0.16%
24-Aug-12,1669.8,1665.8,1669.6,1662.2,0.02K,0.01%
23-Aug-12,1669.6,1659.9,1672.7,1658,0.14K,1.97%
22-Aug-12,1637.4,1638.4,1653.1,1635,0.04K,-0.15%
21-Aug-12,1639.9,1620,1639,1620,0.26K,1.22%
20-Aug-12,1620.1,1614,1621.4,1611.6,0.07K,0.24%
17-Aug-12,1616.3,1617.8,1617.8,1611.4,0.25K,0.01%
16-Aug-12,1616.1,1600.2,1615.7,1600.2,0.20K,0.77%
15-Aug-12,1603.7,1593.8,1604.6,1592,0.28K,0.27%
14-Aug-12,1599.4,1612.8,1615.6,1591.2,0.91K,-0.63%
13-Aug-12,1609.6,1622,1623.7,1607.3,0.40K,-0.62%
10-Aug-12,1619.7,1615.8,1624.1,1605,1.22K,0.16%
9-Aug-12,1617.1,1612.8,1617.1,1610.1,0.43K,0.26%
8-Aug-12,1612.9,1610.2,1614.8,1603,0.34K,0.20%
7-Aug-12,1609.7,1610.8,1615.7,1609,0.45K,-0.20%
6-Aug-12,1612.9,1604.7,1614.1,1603.2,0.66K,0.43%
3-Aug-12,1606,1589.3,1605.7,1585.1,0.68K,1.17%
2-Aug-12,1587.4,1600,1615,1583.1,0.93K,-1.02%
1-Aug-12,1603.7,1613.4,1617.6,1592,3.53K,-0.42%
31-Jul-12,1610.5,1621.1,1627.5,1610,6.28K,-0.57%
30-Jul-12,1619.7,1622.9,1625.8,1613.1,52.89K,0.11%
27-Jul-12,1617.9,1613.4,1613.4,1613.4,0.06K,0.18%
26-Jul-12,1615,1614.9,1614.9,1614.1,0.01K,0.44%
25-Jul-12,1608,1583.7,1603.9,1583.3,0.01K,2.03%
24-Jul-12,1576,1574,1581.9,1574,0.01K,-0.07%
23-Jul-12,1577.1,1571.7,1572,1569.8,0.00K,-0.34%
20-Jul-12,1582.5,1583.9,1584.4,1576.1,0.01K,0.15%
19-Jul-12,1580.1,1580,1586.9,1578.4,0.06K,0.62%
18-Jul-12,1570.4,1581.2,1583.7,1569.9,0.03K,-1.18%
17-Jul-12,1589.1,1596,1596,1576.3,0.03K,-0.13%
16-Jul-12,1591.2,1586.2,1589.7,1585.8,0.01K,-0.03%
13-Jul-12,1591.6,1567.8,1594.1,1567.8,0.03K,1.71%
12-Jul-12,1564.9,1569.3,1574.7,1557.2,0.04K,-0.65%
11-Jul-12,1575.2,1577.4,1579.5,1575.3,0.01K,-0.26%
10-Jul-12,1579.3,1599.2,1599.8,1567.6,0.01K,-0.59%
9-Jul-12,1588.6,1582.1,1582.1,1580.9,0.01K,0.65%
6-Jul-12,1578.4,1592.3,1593.8,1587,0.02K,-1.90%
5-Jul-12,1608.9,1618.5,1619.2,1598,0.03K,-0.76%
3-Jul-12,1621.3,1603.8,1624,1603.8,0.04K,1.51%
2-Jul-12,1597.2,1597.1,1598.3,1589.7,0.04K,-0.39%
29-Jun-12,1603.5,1562.6,1600.4,1561.9,0.06K,3.47%
